item,sku,product_name,sheet_weight_raw,sheet_weight_lb,bc_weight_lb,implied_lb_from_div16,ratio,issue_type,detail,product_id,variant_id
,S4398-SMPC,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6397
,S4398-WH,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6409
,S4398-YE,"29"" Blown Open Rose Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6166,6408
,S4421-DKGR,"8"" Artificial Tillandsia Air Plant Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6264,6241
,S4426-GR,"9"" Artificial Aloe Pick Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6402,6536
,S4428-CF,"13"" Faux Echeveria Artificial Foliage Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6405,6539
,S4518-GR,"36"" Wild Thyme Artificial Foliage Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6225,6159
,S4562,"12.5"" Daisy Silk Flower Stem Spray (x 3) with Bud",,,0.0,,,zero_weight,no weight set on BigCommerce,6226,
,S4562-WH,"12.5"" Daisy Silk Flower Stem Spray (x 3) with Bud",,,0.0,,,zero_weight,no weight set on BigCommerce,6226,6161
,S4562-YE,"12.5"" Daisy Silk Flower Stem Spray (x 3) with Bud",,,0.0,,,zero_weight,no weight set on BigCommerce,6226,6162
,S4565-YE,"41"" Forsythia Silk Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6194,6070
,S4566,"11"" Artificial Cymbidium Orchid Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6252,
,S4566-BGOR,"11"" Artificial Cymbidium Orchid Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6252,6656
,S4566-CLTB,"11"" Artificial Cymbidium Orchid Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6252,6657
,S4566-MV,"11"" Artificial Cymbidium Orchid Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6252,6658
,S4566-YE,"11"" Artificial Cymbidium Orchid Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6252,6659
,S4567-GR,"30.5"" Large Monstera Leaf Artificial Foliage Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6195,6071
,S4569-GR,"24"" Westland Artificial Ficus Leaf Foliage Branch",,,0.0,,,zero_weight,no weight set on BigCommerce,6196,6072
,S4580,"29"" Faux Heliconia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6197,
,S4580-OR,"29"" Faux Heliconia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6197,6075
,S4580-RD,"29"" Faux Heliconia Flower Stem",,,0.0,,,zero_weight,no weight set on BigCommerce,6197,6074
,S4582,"25"" Ranunculus Silk Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6265,
,S4582-GR,"25"" Ranunculus Silk Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6265,6243
,S4582-PK,"25"" Ranunculus Silk Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6265,6244
,S4582-PU,"25"" Ranunculus Silk Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6265,6245
,S4582-YE,"25"" Ranunculus Silk Flower Stem Spray",,,0.0,,,zero_weight,no weight set on BigCommerce,6265,6246
,S4648,"39"" Faux Dogwood Branch",,,0.0,,,zero_weight,no weight set on BigCommerce,6198,
